model_id,benchmark_id,performance,benchmark,benchmark_release_date,optimized,is_math,is_coding,model,date,source
m25,b1,0.21066666666666664,GPQA diamond,2023-11-20,True,False,False,qwen2-72b-instruct,2024-06-07,Epoch evaluations
m25,b24,0.7653333333333334,MMLU,2020-09-07,True,False,False,qwen2-72b-instruct,2024-06-07,Stanford CRFM Leaderboard
m25,b3,0.391,MATH level 5,2021-03-05,True,True,False,qwen2-72b-instruct,2024-06-07,Epoch evaluations
m25,b31,0.011000000000000001,SuperGLUE,2019-05-02,True,False,False,qwen2-72b-instruct,2024-06-07,TheAgentCompany experiment results github
m26,b1,0.20800000000000005,GPQA diamond,2023-11-20,True,False,False,Meta-Llama-3-70B-Instruct,2024-04-18,Epoch evaluations
m26,b15,0.05,Cybench,2024-08-15,True,False,True,Meta-Llama-3-70B-Instruct,2024-04-18,Cybench leaderboard
m26,b24,0.7239999999999999,MMLU,2020-09-07,True,False,False,Meta-Llama-3-70B-Instruct,2024-04-18,Stanford CRFM Leaderboard
m26,b25,0.3013333333333334,OpenBookQA,2018-09-08,True,False,False,Meta-Llama-3-70B-Instruct,2024-04-18,The Llama 3 Herd of Models
m26,b3,0.226,MATH level 5,2021-03-05,True,True,False,Meta-Llama-3-70B-Instruct,2024-04-18,Epoch evaluations
m26,b4,0.04204204204204204,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,Meta-Llama-3-70B-Instruct,2024-04-18,Epoch evaluations
m27,b1,0.01466666666666668,GPQA diamond,2023-11-20,True,False,False,Meta-Llama-3-8B-Instruct,2024-04-18,Epoch evaluations
m27,b24,0.5573333333333332,MMLU,2020-09-07,True,False,False,Meta-Llama-3-8B-Instruct,2024-04-18,Stanford CRFM Leaderboard
m27,b25,0.26666666666666666,OpenBookQA,2018-09-08,True,False,False,Meta-Llama-3-8B-Instruct,2024-04-18,The Llama 3 Herd of Models
m27,b3,0.061,MATH level 5,2021-03-05,True,True,False,Meta-Llama-3-8B-Instruct,2024-04-18,Epoch evaluations
m27,b4,0.007007007007007007,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,Meta-Llama-3-8B-Instruct,2024-04-18,Epoch evaluations
m27,b7,0.35949999999999993,ANLI,2019-10-31,True,False,False,Meta-Llama-3-8B-Instruct,2024-04-18,Phi-3 Technical Report: A Highly Capable Language Model Locally on Your Phone
m27,b9,0.7706666666666666,ARC AI2,2018-03-14,True,False,False,Meta-Llama-3-8B-Instruct,2024-04-18,Phi-3 Technical Report: A Highly Capable Language Model Locally on Your Phone
m28,b1,0.3213333333333333,GPQA diamond,2023-11-20,True,False,False,qwen2.5-72b-instruct,2024-09-19,Epoch evaluations
m28,b10,0.162,Balrog,2024-11-20,False,False,False,qwen2.5-72b-instruct,2024-09-19,
m28,b24,0.8039999999999999,MMLU,2020-09-07,True,False,False,qwen2.5-72b-instruct,2024-09-19,Phi-4 Technical Report
m28,b3,0.632,MATH level 5,2021-03-05,True,True,False,qwen2.5-72b-instruct,2024-09-19,Epoch evaluations
m28,b31,0.057,SuperGLUE,2019-05-02,True,False,False,qwen2.5-72b-instruct,2024-09-19,TheAgentCompany experiment results github
m28,b4,0.08008008008008008,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,qwen2.5-72b-instruct,2024-09-19,Epoch evaluations
m3,b1,0.1293333333333333,GPQA diamond,2023-11-20,True,False,False,claude-2.0,2023-07-11,Epoch evaluations
m3,b24,0.7133333333333334,MMLU,2020-09-07,True,False,False,claude-2.0,2023-07-11,Model Card and Evaluations for Claude Models
m3,b3,0.117,MATH level 5,2021-03-05,True,True,False,claude-2.0,2023-07-11,Epoch evaluations
m3,b33,0.875,TriviaQA,2017-05-09,True,False,False,claude-2.0,2023-07-11,Model Card and Evaluations for Claude Models
m3,b4,0.024024024024024024,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,claude-2.0,2023-07-11,Epoch evaluations
m30,b1,0.32,GPQA diamond,2023-11-20,True,False,False,mistral-large-2407,2024-07-24,Epoch evaluations
m30,b22,0.6900000000000001,Lech Mazur Writing,2025-01-31,False,False,False,mistral-large-2407,2024-07-24,lechmazur/writing Github repository
m30,b24,0.7333333333333334,MMLU,2020-09-07,True,False,False,mistral-large-2407,2024-07-24,Stanford CRFM Leaderboard
m30,b3,0.448,MATH level 5,2021-03-05,True,True,False,mistral-large-2407,2024-07-24,Epoch evaluations
m30,b30,0.225,SimpleBench,2024-10-31,False,False,False,mistral-large-2407,2024-07-24,SimpleBench Leaderboard
m30,b4,0.08408408408408409,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,mistral-large-2407,2024-07-24,Epoch evaluations
m31,b1,0.2133333333333333,GPQA diamond,2023-11-20,True,False,False,Llama-3.2-90B-Vision-Instruct,2024-09-24,Epoch evaluations
m31,b10,0.273,Balrog,2024-11-20,False,False,False,Llama-3.2-90B-Vision-Instruct,2024-09-24,
m31,b18,0.52,GeoBench,2025-03-01,False,False,False,Llama-3.2-90B-Vision-Instruct,2024-09-24,GeoBench leaderboard
m31,b3,0.394,MATH level 5,2021-03-05,True,True,False,Llama-3.2-90B-Vision-Instruct,2024-09-24,Epoch evaluations
m31,b4,0.025025025025025023,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,Llama-3.2-90B-Vision-Instruct,2024-09-24,Epoch evaluations
m32,b1,0.29866666666666664,GPQA diamond,2023-11-20,True,False,False,Llama-3.3-70B-Instruct,2024-12-06,Epoch evaluations
m32,b10,0.23,Balrog,2024-11-20,False,False,False,Llama-3.3-70B-Instruct,2024-12-06,
m32,b17,0.052,Factorio learning environment,2025-03-06,False,False,False,Llama-3.3-70B-Instruct,2024-12-06,Factorio Learning Environment Leaderboard
m32,b23,0.5015999999999999,LiveBench,2024-06-27,True,True,True,Llama-3.3-70B-Instruct,2024-12-06,LiveBench Leaderboard
m32,b24,0.8173333333333334,MMLU,2020-09-07,True,False,False,Llama-3.3-70B-Instruct,2024-12-06,Phi-4 Technical Report
m32,b3,0.416,MATH level 5,2021-03-05,True,True,False,Llama-3.3-70B-Instruct,2024-12-06,Epoch evaluations
m32,b30,0.199,SimpleBench,2024-10-31,False,False,False,Llama-3.3-70B-Instruct,2024-12-06,SimpleBench Leaderboard
m32,b4,0.050050050050050046,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,Llama-3.3-70B-Instruct,2024-12-06,Epoch evaluations
m33,b1,0.6773333333333333,GPQA diamond,2023-11-20,True,False,False,o1-2024-12-17_medium,2024-12-17,Epoch evaluations
m33,b13,0.56,CadEval,2025-04-22,False,False,True,o1-2024-12-17_medium,2024-12-17,CadEval Dashboard
m33,b18,0.8,GeoBench,2025-03-01,False,False,False,o1-2024-12-17_medium,2024-12-17,GeoBench leaderboard
m33,b22,0.702,Lech Mazur Writing,2025-01-31,False,False,False,o1-2024-12-17_medium,2024-12-17,lechmazur/writing Github repository
m33,b3,0.944,MATH level 5,2021-03-05,True,True,False,o1-2024-12-17_medium,2024-12-17,Epoch evaluations
m33,b30,0.367,SimpleBench,2024-10-31,False,False,False,o1-2024-12-17_medium,2024-12-17,SimpleBench Leaderboard
m33,b35,0.37,VPCT,2025-01-30,False,False,False,o1-2024-12-17_medium,2024-12-17,VPCT leaderboard
m33,b4,0.7327327327327328,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,o1-2024-12-17_medium,2024-12-17,Epoch evaluations
m33,b8,0.31,ARC-AGI,2019-11-05,True,False,False,o1-2024-12-17_medium,2024-12-17,ARC Prize Leaderboard
m34,b1,0.41999999999999993,GPQA diamond,2023-11-20,True,False,False,DeepSeek-V3,2024-12-26,Epoch evaluations
m34,b11,0.7720000000000001,BBH,2022-10-17,True,False,False,DeepSeek-V3,2024-12-26,DeepSeek-V3 Technical Report
m34,b17,0.151,Factorio learning environment,2025-03-06,False,False,False,DeepSeek-V3,2024-12-26,Factorio Learning Environment Leaderboard
m34,b2,0.017,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,DeepSeek-V3,2024-12-26,Epoch evaluations
m34,b20,0.852,HellaSwag,2019-05-19,True,False,False,DeepSeek-V3,2024-12-26,DeepSeek-V3 Technical Report
m34,b23,0.6045,LiveBench,2024-06-27,True,True,True,DeepSeek-V3,2024-12-26,LiveBench Leaderboard
m34,b24,0.8293333333333334,MMLU,2020-09-07,True,False,False,DeepSeek-V3,2024-12-26,Stanford CRFM Leaderboard
m34,b3,0.649,MATH level 5,2021-03-05,True,True,False,DeepSeek-V3,2024-12-26,Epoch evaluations
m34,b30,0.189,SimpleBench,2024-10-31,False,False,False,DeepSeek-V3,2024-12-26,SimpleBench Leaderboard
m34,b33,0.8290000000000001,TriviaQA,2017-05-09,True,False,False,DeepSeek-V3,2024-12-26,DeepSeek-V3 Technical Report
m34,b36,0.3737,WeirdML,2025-01-16,False,False,True,DeepSeek-V3,2024-12-26,WeirdML Leaderboard
m34,b37,0.704,Winogrande,2019-07-24,True,False,False,DeepSeek-V3,2024-12-26,DeepSeek-V3 Technical Report
m34,b4,0.15715715715715717,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,DeepSeek-V3,2024-12-26,Epoch evaluations
m34,b6,0.484,Aider polyglot,2024-12-21,True,False,True,DeepSeek-V3,2024-12-26,Aider LLM Leaderboards
m34,b9,0.9373333333333332,ARC AI2,2018-03-14,True,False,False,DeepSeek-V3,2024-12-26,DeepSeek-V3 Technical Report
m35,b1,0.2813333333333334,GPQA diamond,2023-11-20,True,False,False,qwen2.5-32b-instruct,2024-09-17,Epoch evaluations
m35,b3,0.561,MATH level 5,2021-03-05,True,True,False,qwen2.5-32b-instruct,2024-09-17,Epoch evaluations
m35,b36,0.2542,WeirdML,2025-01-16,False,False,True,qwen2.5-32b-instruct,2024-09-17,WeirdML Leaderboard
m35,b4,0.07307307307307306,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,qwen2.5-32b-instruct,2024-09-17,Epoch evaluations
m36,b1,0.27066666666666667,GPQA diamond,2023-11-20,True,False,False,mistral-small-2501,2025-01-25,Epoch evaluations
m36,b23,0.4255,LiveBench,2024-06-27,True,True,True,mistral-small-2501,2025-01-25,LiveBench Leaderboard
m36,b3,0.448,MATH level 5,2021-03-05,True,True,False,mistral-small-2501,2025-01-25,Epoch evaluations
m36,b4,0.05205205205205205,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,mistral-small-2501,2025-01-25,Epoch evaluations
m37,b1,0.6573333333333333,GPQA diamond,2023-11-20,True,False,False,o3-mini-2025-01-31_medium,2025-01-31,Epoch evaluations
m37,b13,0.54,CadEval,2025-04-22,False,False,True,o3-mini-2025-01-31_medium,2025-01-31,CadEval Dashboard
m37,b15,0.225,Cybench,2024-08-15,True,False,True,o3-mini-2025-01-31_medium,2025-01-31,Cybench leaderboard
m37,b2,0.081,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,o3-mini-2025-01-31_medium,2025-01-31,Epoch evaluations
m37,b22,0.615,Lech Mazur Writing,2025-01-31,False,False,False,o3-mini-2025-01-31_medium,2025-01-31,lechmazur/writing Github repository
m37,b23,0.7001000000000001,LiveBench,2024-06-27,True,True,True,o3-mini-2025-01-31_medium,2025-01-31,LiveBench Leaderboard
m37,b3,0.952,MATH level 5,2021-03-05,True,True,False,o3-mini-2025-01-31_medium,2025-01-31,Epoch evaluations
m37,b4,0.6386386386386387,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,o3-mini-2025-01-31_medium,2025-01-31,Epoch evaluations
m37,b5,0.378,SWE-Bench verified,2024-08-13,True,False,True,o3-mini-2025-01-31_medium,2025-01-31,Epoch evaluations
m37,b6,0.5379999999999999,Aider polyglot,2024-12-21,True,False,True,o3-mini-2025-01-31_medium,2025-01-31,Aider LLM Leaderboards
m37,b8,0.22,ARC-AGI,2019-11-05,True,False,False,o3-mini-2025-01-31_medium,2025-01-31,ARC Prize Leaderboard
m38,b1,0.0346666666666667,GPQA diamond,2023-11-20,True,False,False,Phi-3-medium-128k-instruct,2024-04-23,Epoch evaluations
m38,b24,0.7000000000000001,MMLU,2020-09-07,True,False,False,Phi-3-medium-128k-instruct,2024-04-23,Stanford CRFM Leaderboard
m38,b3,0.176,MATH level 5,2021-03-05,True,True,False,Phi-3-medium-128k-instruct,2024-04-23,Epoch evaluations
m38,b7,0.3369999999999999,ANLI,2019-10-31,True,False,False,Phi-3-medium-128k-instruct,2024-04-23,Phi-3 Technical Report: A Highly Capable Language Model Locally on Your Phone
m38,b9,0.8879999999999999,ARC AI2,2018-03-14,True,False,False,Phi-3-medium-128k-instruct,2024-04-23,Phi-3 Technical Report: A Highly Capable Language Model Locally on Your Phone
m39,b1,0.41466666666666674,GPQA diamond,2023-11-20,True,False,False,phi-4,2024-12-12,Epoch evaluations
m39,b10,0.116,Balrog,2024-11-20,False,False,False,phi-4,2024-12-12,
m39,b22,0.626,Lech Mazur Writing,2025-01-31,False,False,False,phi-4,2024-12-12,lechmazur/writing Github repository
m39,b23,0.41609999999999997,LiveBench,2024-06-27,True,True,True,phi-4,2024-12-12,LiveBench Leaderboard
m39,b3,0.649,MATH level 5,2021-03-05,True,True,False,phi-4,2024-12-12,Epoch evaluations
m39,b4,0.13713713713713716,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,phi-4,2024-12-12,Epoch evaluations
m4,b1,0.296,GPQA diamond,2023-11-20,True,False,False,claude-3-opus-20240229,2024-02-29,Epoch evaluations
m4,b15,0.1,Cybench,2024-08-15,True,False,True,claude-3-opus-20240229,2024-02-29,Cybench leaderboard
m4,b23,0.4916,LiveBench,2024-06-27,True,True,True,claude-3-opus-20240229,2024-02-29,LiveBench Leaderboard
m4,b24,0.7946666666666666,MMLU,2020-09-07,True,False,False,claude-3-opus-20240229,2024-02-29,Stanford CRFM Leaderboard
m4,b26,0.0242,OSWorld,2024-04-11,True,False,False,claude-3-opus-20240229,2024-02-29,OS World Website
m4,b3,0.375,MATH level 5,2021-03-05,True,True,False,claude-3-opus-20240229,2024-02-29,Epoch evaluations
m4,b30,0.235,SimpleBench,2024-10-31,False,False,False,claude-3-opus-20240229,2024-02-29,SimpleBench Leaderboard
m4,b37,0.77,Winogrande,2019-07-24,True,False,False,claude-3-opus-20240229,2024-02-29,"The Claude 3 Model Family: Opus, Sonnet, Haiku"
m4,b4,0.04604604604604604,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,claude-3-opus-20240229,2024-02-29,Epoch evaluations
m40,b1,0.3053333333333333,GPQA diamond,2023-11-20,True,False,False,gpt-4o-2024-11-20,2024-11-20,Epoch evaluations
m40,b15,0.125,Cybench,2024-08-15,True,False,True,gpt-4o-2024-11-20,2024-11-20,Cybench leaderboard
m40,b17,0.166,Factorio learning environment,2025-03-06,False,False,False,gpt-4o-2024-11-20,2024-11-20,Factorio Learning Environment Leaderboard
m40,b18,0.71,GeoBench,2025-03-01,False,False,False,gpt-4o-2024-11-20,2024-11-20,GeoBench leaderboard
m40,b19,0.0,GSO-Bench,2025-05-29,False,False,True,gpt-4o-2024-11-20,2024-11-20,GSO Leaderboard
m40,b2,0.003,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,gpt-4o-2024-11-20,2024-11-20,Epoch evaluations
m40,b22,0.818,Lech Mazur Writing,2025-01-31,False,False,False,gpt-4o-2024-11-20,2024-11-20,lechmazur/writing Github repository
m40,b23,0.5219,LiveBench,2024-06-27,True,True,True,gpt-4o-2024-11-20,2024-11-20,LiveBench Leaderboard
m40,b24,0.8413333333333332,MMLU,2020-09-07,True,False,False,gpt-4o-2024-11-20,2024-11-20,Phi-4 Technical Report
m40,b27,0.0679,OSUniverse,2025-05-06,False,False,False,gpt-4o-2024-11-20,2024-11-20,OSUniverse Paper
m40,b3,0.498,MATH level 5,2021-03-05,True,True,False,gpt-4o-2024-11-20,2024-11-20,Epoch evaluations
m40,b31,0.086,SuperGLUE,2019-05-02,True,False,False,gpt-4o-2024-11-20,2024-11-20,TheAgentCompany experiment results github
m40,b35,0.4,VPCT,2025-01-30,False,False,False,gpt-4o-2024-11-20,2024-11-20,VPCT leaderboard
m40,b36,0.3615,WeirdML,2025-01-16,False,False,True,gpt-4o-2024-11-20,2024-11-20,WeirdML Leaderboard
m40,b4,0.062062062062062065,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,gpt-4o-2024-11-20,2024-11-20,Epoch evaluations
m40,b5,0.254,SWE-Bench verified,2024-08-13,True,False,True,gpt-4o-2024-11-20,2024-11-20,Epoch evaluations
m40,b6,0.182,Aider polyglot,2024-12-21,True,False,True,gpt-4o-2024-11-20,2024-11-20,Aider LLM Leaderboards
m40,b8,0.05,ARC-AGI,2019-11-05,True,False,False,gpt-4o-2024-11-20,2024-11-20,ARC Prize Leaderboard
m41,b1,0.5213333333333333,GPQA diamond,2023-11-20,True,False,False,gemini-2.0-flash-001,2025-02-05,Epoch evaluations
m41,b13,0.3,CadEval,2025-04-22,False,False,True,gemini-2.0-flash-001,2025-02-05,CadEval Dashboard
m41,b18,0.77,GeoBench,2025-03-01,False,False,False,gemini-2.0-flash-001,2025-02-05,GeoBench leaderboard
m41,b2,0.017,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,gemini-2.0-flash-001,2025-02-05,Epoch evaluations
m41,b23,0.6147,LiveBench,2024-06-27,True,True,True,gemini-2.0-flash-001,2025-02-05,LiveBench Leaderboard
m41,b27,0.08259999999999999,OSUniverse,2025-05-06,False,False,False,gemini-2.0-flash-001,2025-02-05,OSUniverse Paper
m41,b3,0.822,MATH level 5,2021-03-05,True,True,False,gemini-2.0-flash-001,2025-02-05,Epoch evaluations
m41,b31,0.114,SuperGLUE,2019-05-02,True,False,False,gemini-2.0-flash-001,2025-02-05,TheAgentCompany experiment results github
m41,b4,0.3103103103103103,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,gemini-2.0-flash-001,2025-02-05,Epoch evaluations
m41,b5,0.22,SWE-Bench verified,2024-08-13,True,False,True,gemini-2.0-flash-001,2025-02-05,Epoch evaluations
m42,b1,0.42799999999999994,GPQA diamond,2023-11-20,True,False,False,gemini-2.0-flash-thinking-exp-01-21,2025-01-21,Epoch evaluations
m42,b18,0.7,GeoBench,2025-03-01,False,False,False,gemini-2.0-flash-thinking-exp-01-21,2025-01-21,GeoBench leaderboard
m42,b22,0.738,Lech Mazur Writing,2025-01-31,False,False,False,gemini-2.0-flash-thinking-exp-01-21,2025-01-21,lechmazur/writing Github repository
m42,b23,0.6692,LiveBench,2024-06-27,True,True,True,gemini-2.0-flash-thinking-exp-01-21,2025-01-21,LiveBench Leaderboard
m42,b30,0.307,SimpleBench,2024-10-31,False,False,False,gemini-2.0-flash-thinking-exp-01-21,2025-01-21,SimpleBench Leaderboard
m42,b36,0.439,WeirdML,2025-01-16,False,False,True,gemini-2.0-flash-thinking-exp-01-21,2025-01-21,WeirdML Leaderboard
m42,b4,0.5775775775775776,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,gemini-2.0-flash-thinking-exp-01-21,2025-01-21,Epoch evaluations
m42,b6,0.182,Aider polyglot,2024-12-21,True,False,True,gemini-2.0-flash-thinking-exp-01-21,2025-01-21,Aider LLM Leaderboards
m43,b1,0.5426666666666667,GPQA diamond,2023-11-20,True,False,False,gemini-2.0-pro-exp-02-05,2025-02-05,Epoch evaluations
m43,b18,0.78,GeoBench,2025-03-01,False,False,False,gemini-2.0-pro-exp-02-05,2025-02-05,GeoBench leaderboard
m43,b23,0.6513,LiveBench,2024-06-27,True,True,True,gemini-2.0-pro-exp-02-05,2025-02-05,LiveBench Leaderboard
m43,b3,0.835,MATH level 5,2021-03-05,True,True,False,gemini-2.0-pro-exp-02-05,2025-02-05,Epoch evaluations
m43,b36,0.3803,WeirdML,2025-01-16,False,False,True,gemini-2.0-pro-exp-02-05,2025-02-05,WeirdML Leaderboard
m43,b6,0.35600000000000004,Aider polyglot,2024-12-21,True,False,True,gemini-2.0-pro-exp-02-05,2025-02-05,Aider LLM Leaderboards
m44,b1,0.6933333333333334,GPQA diamond,2023-11-20,True,False,False,o3-mini-2025-01-31_high,2025-01-31,Epoch evaluations
m44,b19,0.013,GSO-Bench,2025-05-29,False,False,True,o3-mini-2025-01-31_high,2025-01-31,GSO Leaderboard
m44,b2,0.11,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,o3-mini-2025-01-31_high,2025-01-31,Epoch evaluations
m44,b22,0.617,Lech Mazur Writing,2025-01-31,False,False,False,o3-mini-2025-01-31_high,2025-01-31,lechmazur/writing Github repository
m44,b23,0.7587999999999999,LiveBench,2024-06-27,True,True,True,o3-mini-2025-01-31_high,2025-01-31,LiveBench Leaderboard
m44,b3,0.965,MATH level 5,2021-03-05,True,True,False,o3-mini-2025-01-31_high,2025-01-31,Epoch evaluations
m44,b30,0.228,SimpleBench,2024-10-31,False,False,False,o3-mini-2025-01-31_high,2025-01-31,SimpleBench Leaderboard
m44,b36,0.5133,WeirdML,2025-01-16,False,False,True,o3-mini-2025-01-31_high,2025-01-31,WeirdML Leaderboard
m44,b4,0.7687687687687688,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,o3-mini-2025-01-31_high,2025-01-31,Epoch evaluations
m44,b6,0.604,Aider polyglot,2024-12-21,True,False,True,o3-mini-2025-01-31_high,2025-01-31,Aider LLM Leaderboards
m44,b8,0.35,ARC-AGI,2019-11-05,True,False,False,o3-mini-2025-01-31_high,2025-01-31,ARC Prize Leaderboard
m45,b1,0.49866666666666665,GPQA diamond,2023-11-20,True,False,False,o1-mini-2024-09-12_high,2024-09-12,Epoch evaluations
m45,b2,0.014,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,o1-mini-2024-09-12_high,2024-09-12,Epoch evaluations
m45,b3,0.892,MATH level 5,2021-03-05,True,True,False,o1-mini-2024-09-12_high,2024-09-12,Epoch evaluations
m45,b4,0.46846846846846846,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,o1-mini-2024-09-12_high,2024-09-12,Epoch evaluations
m46,b1,0.6906666666666667,GPQA diamond,2023-11-20,True,False,False,o1-2024-12-17_high,2024-12-17,Epoch evaluations
m46,b2,0.093,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,o1-2024-12-17_high,2024-12-17,Epoch evaluations
m46,b23,0.7567,LiveBench,2024-06-27,True,True,True,o1-2024-12-17_high,2024-12-17,LiveBench Leaderboard
m46,b3,0.947,MATH level 5,2021-03-05,True,True,False,o1-2024-12-17_high,2024-12-17,Epoch evaluations
m46,b30,0.401,SimpleBench,2024-10-31,False,False,False,o1-2024-12-17_high,2024-12-17,SimpleBench Leaderboard
m46,b36,0.5947,WeirdML,2025-01-16,False,False,True,o1-2024-12-17_high,2024-12-17,WeirdML Leaderboard
m46,b6,0.617,Aider polyglot,2024-12-21,True,False,True,o1-2024-12-17_high,2024-12-17,Aider LLM Leaderboards
m47,b1,0.5466666666666667,GPQA diamond,2023-11-20,True,False,False,claude-3-7-sonnet-20250219,2025-02-24,Epoch evaluations
m47,b13,0.54,CadEval,2025-04-22,False,False,True,claude-3-7-sonnet-20250219,2025-02-24,CadEval Dashboard
m47,b15,0.2,Cybench,2024-08-15,True,False,True,claude-3-7-sonnet-20250219,2025-02-24,Cybench leaderboard
m47,b17,0.291,Factorio learning environment,2025-03-06,False,False,False,claude-3-7-sonnet-20250219,2025-02-24,FLE v0.2 release notes
m47,b18,0.68,GeoBench,2025-03-01,False,False,False,claude-3-7-sonnet-20250219,2025-02-24,GeoBench leaderboard
m47,b19,0.038,GSO-Bench,2025-05-29,False,False,True,claude-3-7-sonnet-20250219,2025-02-24,GSO Leaderboard
m47,b2,0.031,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,claude-3-7-sonnet-20250219,2025-02-24,Epoch evaluations
m47,b22,0.794,Lech Mazur Writing,2025-01-31,False,False,False,claude-3-7-sonnet-20250219,2025-02-24,lechmazur/writing Github repository
m47,b23,0.7609999999999999,LiveBench,2024-06-27,True,True,True,claude-3-7-sonnet-20250219,2025-02-24,LiveBench Leaderboard
m47,b26,0.28,OSWorld,2024-04-11,True,False,False,claude-3-7-sonnet-20250219,2025-02-24,OS World Website
m47,b3,0.682,MATH level 5,2021-03-05,True,True,False,claude-3-7-sonnet-20250219,2025-02-24,Epoch evaluations
m47,b30,0.449,SimpleBench,2024-10-31,False,False,False,claude-3-7-sonnet-20250219,2025-02-24,SimpleBench Leaderboard
m47,b32,0.352,Terminal Bench,2025-05-19,True,False,True,claude-3-7-sonnet-20250219,2025-02-24,Terminal-Bench Leaderboard
m47,b35,0.39,VPCT,2025-01-30,False,False,False,claude-3-7-sonnet-20250219,2025-02-24,VPCT leaderboard
m47,b36,0.5303,WeirdML,2025-01-16,False,False,True,claude-3-7-sonnet-20250219,2025-02-24,WeirdML Leaderboard
m47,b4,0.2182182182182182,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,claude-3-7-sonnet-20250219,2025-02-24,Epoch evaluations
m47,b5,0.522,SWE-Bench verified,2024-08-13,True,False,True,claude-3-7-sonnet-20250219,2025-02-24,Epoch evaluations
m47,b6,0.604,Aider polyglot,2024-12-21,True,False,True,claude-3-7-sonnet-20250219,2025-02-24,Aider LLM Leaderboards
m47,b8,0.14,ARC-AGI,2019-11-05,True,False,False,claude-3-7-sonnet-20250219,2025-02-24,ARC Prize Leaderboard
m48,b1,0.3506666666666667,GPQA diamond,2023-11-20,True,False,False,mistral-large-2411,2024-11-18,Epoch evaluations
m48,b2,0.003,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,mistral-large-2411,2024-11-18,Epoch evaluations
m48,b23,0.4843,LiveBench,2024-06-27,True,True,True,mistral-large-2411,2024-11-18,LiveBench Leaderboard
m48,b3,0.503,MATH level 5,2021-03-05,True,True,False,mistral-large-2411,2024-11-18,Epoch evaluations
m48,b4,0.07707707707707707,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,mistral-large-2411,2024-11-18,Epoch evaluations
m49,b1,0.6906666666666667,GPQA diamond,2023-11-20,True,False,False,claude-3-7-sonnet-20250219_16K,2025-02-24,Epoch evaluations
m49,b2,0.041,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,claude-3-7-sonnet-20250219_16K,2025-02-24,Epoch evaluations
m49,b22,0.8109999999999999,Lech Mazur Writing,2025-01-31,False,False,False,claude-3-7-sonnet-20250219_16K,2025-02-24,lechmazur/writing Github repository
m49,b3,0.863,MATH level 5,2021-03-05,True,True,False,claude-3-7-sonnet-20250219_16K,2025-02-24,Epoch evaluations
m49,b4,0.4664664664664665,OTIS Mock AIME 2024-2025,2024-12-19,True,True,False,claude-3-7-sonnet-20250219_16K,2025-02-24,Epoch evaluations
m49,b8,0.29,ARC-AGI,2019-11-05,True,False,False,claude-3-7-sonnet-20250219_16K,2025-02-24,ARC Prize Leaderboard
m5,b1,0.45999999999999996,GPQA diamond,2023-11-20,True,False,False,o1-mini-2024-09-12_medium,2024-09-12,Epoch evaluations
m5,b15,0.1,Cybench,2024-08-15,True,False,True,o1-mini-2024-09-12_medium,2024-09-12,Cybench leaderboard
m5,b2,0.017,FrontierMath-2025-02-28-Private,2025-02-28,True,True,False,o1-mini-2024-09-12_medium,2024-09-12,Epoch evaluations
m5,b22,0.649,Lech Mazur Writing,2025-01-31,False,False,False,o1-mini-2024-09-12_medium,2024-09-12,lechmazur/writing Github repository
m5,b23,0.5776,LiveBench,2024-06-27,True,True,True,o1-mini-2024-09-12_medium,2024-09-12,LiveBench Leaderboard
m5,b3,0.843,MATH level 5,2021-03-05,True,True,False,o1-mini-2024-09-12_medium,2024-09-12,Epoch evaluations
m5,b30,0.181,SimpleBench,2024-10-31,False,False,False,o1-mini-2024-09-12_medium,2024-09-12,SimpleBench Leaderboard
